Point ID,vtkOriginalPointIds,Acceleration_0,Acceleration_1,Acceleration_2,Acceleration_Magnitude,Displacement_0,Displacement_1,Displacement_2,Displacement_Magnitude,ExtraDof1,Points_0,Points_1,Points_2,Points_Magnitude,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude
1580,1580,0,0,0,0,0,0,0,0,1.64984e-12,47.7573,0.621505,1,47.7718,0,0,0,0
1581,1581,0,0,0,0,0,0,0,0,4.05269e-37,79.003,1,0.728058,79.0127,0,0,0,0
1582,1582,0,0,0,0,0,0,0,0,2.27766e-24,63.8141,0,0.629069,63.8172,0,0,0,0
1583,1583,0,0,0,0,0,0,0,0,3.11202e-32,73.3573,1,0.621505,73.3667,0,0,0,0
1584,1584,0,0,0,0,0,0,0,0,3.37553e-32,73.3187,1,0.281232,73.3261,0,0,0,0
1585,1585,0,0,0,0,0,0,0,0,1.90951e-32,73.6,1,0.357395,73.6077,0,0,0,0
1586,1586,0,0,0,0,0,0,0,0,2.50592e-17,54.603,0.728058,1,54.617,0,0,0,0
1587,1587,0,0,0,0,0,0,0,0,1.19858e-20,59.0556,1,0.672856,59.0679,0,0,0,0
1588,1588,0,0,0,0,0,0,0,0,22025.9,15.3614,0,0.379575,15.3661,0,0,0,0
1589,1589,0,0,0,0,0,0,0,0,21492.8,15.4,0.269282,0,15.4024,0,0,0,0
1590,1590,0,0,0,0,0,0,0,0,298.735,21.0813,0.281232,1,21.1069,0,0,0,0
1591,1591,0,0,0,0,0,0,0,0,320.394,20.9971,0,0.644145,21.007,0,0,0,0
1592,1592,0,0,0,0,0,0,0,0,5.15064e-20,58.2,1,0.730718,58.2132,0,0,0,0
1593,1593,0,0,0,0,0,0,0,0,6.34493e-21,59.4,0.65359,1,59.412,0,0,0,0
1594,1594,0,0,0,0,0,0,0,0,6.30348e-21,59.4,0,0.34641,59.401,0,0,0,0
1595,1595,0,0,0,0,0,0,0,0,217516,11.4812,1,0.282199,11.5281,0,0,0,0
1596,1596,0,0,0,0,0,0,0,0,221850,11.4386,1,0.620425,11.499,0,0,0,0
1597,1597,0,0,0,0,0,0,0,0,251165,11.2,1,0.357395,11.2502,0,0,0,0
1598,1598,0,0,0,0,0,0,0,0,2.11907e-13,49.082,0.717312,1,49.0974,0,0,0,0
1599,1599,0,0,0,0,0,0,0,0,0,95,1,0.730718,95.0081,0,0,0,0
1600,1600,0,0,0,0,0,0,0,0,18807.6,15.6,1,0.642605,15.6452,0,0,0,0
1601,1601,0,0,0,0,0,0,0,0,21659.8,15.3889,0.734571,1,15.4388,0,0,0,0
1602,1602,0,0,0,0,0,0,0,0,1.05397e-40,83.003,1,0.728058,83.0122,0,0,0,0
1603,1603,0,0,0,0,0,0,0,0,2.38458e-40,82.6105,0.728989,1,82.6198,0,0,0,0
1604,1604,0,0,0,0,0,0,0,0,292472,10.9011,0,0.331747,10.9061,0,0,0,0
1605,1605,0,0,0,0,0,0,0,0,277931,11,0.34641,0,11.0055,0,0,0,0
1606,1606,0,0,0,0,0,0,0,0,338296,10.6133,0.266667,0,10.6166,0,0,0,0
1607,1607,0,0,0,0,0,0,0,0,0,99.3753,0,0.332162,99.3759,0,0,0,0
1608,1608,0,0,0,0,0,0,0,0,9.24857e-44,86.4,0.642605,0,86.4024,0,0,0,0
1609,1609,0,0,0,0,0,0,0,0,1.45735e-43,86.1891,1,0.266224,86.1953,0,0,0,0
1610,1610,0,0,0,0,0,0,0,0,6.28766e-28,68.2,0,0.730718,68.2039,0,0,0,0
1611,1611,0,0,0,0,0,0,0,0,7.13133e-24,63.2,1,0.642605,63.2112,0,0,0,0
1612,1612,0,0,0,0,0,0,0,0,5.03143e-24,63.3979,0.728684,1,63.41,0,0,0,0
1613,1613,0,0,0,0,0,0,0,0,2.61248e-20,58.5973,0.731277,1,58.6104,0,0,0,0
1614,1614,0,0,0,0,0,0,0,0,2.57861e-20,58.6107,0.368215,1,58.6204,0,0,0,0
1615,1615,0,0,0,0,0,0,0,0,2.50782e-12,47.4813,0.281232,0,47.4821,0,0,0,0
1616,1616,0,0,0,0,0,0,0,0,3.91639e-12,47.2,0.357395,0,47.2014,0,0,0,0
1617,1617,0,0,0,0,0,0,0,0,2.54582e-12,47.4667,0,0.333333,47.4679,0,0,0,0
1618,1618,0,0,0,0,0,0,0,0,3.94943e-38,80.1333,0.333333,1,80.1402,0,0,0,0
1619,1619,0,0,0,0,0,0,0,0,4.11648e-16,52.9188,1,0.717765,52.9331,0,0,0,0
1620,1620,0,0,0,0,0,0,0,0,1.88781e-14,50.5889,0,0.265429,50.5896,0,0,0,0
1621,1621,0,0,0,0,0,0,0,0,2.2754e-22,61.2609,0.556272,0.54463,61.2658,0,0,0,0
1622,1622,0,0,0,0,0,0,0,0,228348,11.3869,0.268911,1,11.4339,0,0,0,0
1623,1623,0,0,0,0,0,0,0,0,221122,11.447,0,0.627643,11.4642,0,0,0,0
1624,1624,0,0,0,0,0,0,0,0,1.1198e-17,55.0812,1,0.282199,55.091,0,0,0,0
1625,1625,0,0,0,0,0,0,0,0,1.28387e-17,55,0.65359,0,55.0039,0,0,0,0
1626,1626,0,0,0,0,0,0,0,0,1.37792e-15,52.197,1,0.728058,52.2117,0,0,0,0
1627,1627,0,0,0,0,0,0,0,0,2.74851e+06,5.44471,0.625008,0,5.48047,0,0,0,0
1628,1628,0,0,0,0,0,0,0,0,2.7753e+06,5.41333,1,0.266667,5.51137,0,0,0,0
1629,1629,0,0,0,0,0,0,0,0,3.78154e-16,52.9617,0,0.379075,52.9631,0,0,0,0
1630,1630,0,0,0,0,0,0,0,0,2.96911e+06,5.2,0.357395,0,5.21227,0,0,0,0
1631,1631,0,0,0,0,0,0,0,0,2.77679e+06,5.41333,0,0.266667,5.41989,0,0,0,0
1632,1632,0,0,0,0,0,0,0,0,2.56673e-15,51.7998,0,0.271527,51.8005,0,0,0,0
1633,1633,0,0,0,0,0,0,0,0,2.42152e-15,51.8383,0.379075,0,51.8397,0,0,0,0
1634,1634,0,0,0,0,0,0,0,0,1.6296e-21,60.2,0,0.34641,60.201,0,0,0,0
1635,1635,0,0,0,0,0,0,0,0,1.64012e-21,60.2,0.65359,1,60.2119,0,0,0,0
1636,1636,0,0,0,0,0,0,0,0,80.4106,22.6,0.65359,1,22.6316,0,0,0,0
1637,1637,0,0,0,0,0,0,0,0,1.4148e-28,69,0,0.34641,69.0009,0,0,0,0
1638,1638,0,0,0,0,0,0,0,0,0,92.6,1,0.65359,92.6077,0,0,0,0
1639,1639,0,0,0,0,0,0,0,0,1.71939e-42,85,0,0.34641,85.0007,0,0,0,0
1640,1640,0,0,0,0,0,0,0,0,8.29847e+06,1.07078,1,0.330959,1.50203,0,0,0,0
1641,1641,0,0,0,0,0,0,0,0,740660,8.91948,1,0.28049,8.97974,0,0,0,0
1642,1642,0,0,0,0,0,0,0,0,7.93798e-07,38.8,0.642605,0,38.8053,0,0,0,0
1643,1643,0,0,0,0,0,0,0,0,1.06642e-06,38.5889,1,0.265429,38.6028,0,0,0,0
1644,1644,0,0,0,0,0,0,0,0,6.97372e-24,63.2,0,0.642605,63.2033,0,0,0,0
1645,1645,0,0,0,0,0,0,0,0,1.87501e-14,50.5889,1,0.265429,50.5995,0,0,0,0
1646,1646,0,0,0,0,0,0,0,0,1.86603e-14,50.597,0.728058,0,50.6022,0,0,0,0
1647,1647,0,0,0,0,0,0,0,0,1.19432e-24,64.1573,0.378495,0,64.1584,0,0,0,0
1648,1648,0,0,0,0,0,0,0,0,7.66116e-25,64.4,0.642605,0,64.4032,0,0,0,0
1649,1649,0,0,0,0,0,0,0,0,412601,10.2,1,0.65359,10.2697,0,0,0,0
1650,1650,0,0,0,0,0,0,0,0,396850,10.2812,0.717801,1,10.3546,0,0,0,0
1651,1651,0,0,0,0,0,0,0,0,1.32416e-24,64.1187,0.718768,0,64.1227,0,0,0,0
1652,1652,0,0,0,0,0,0,0,0,38.7344,23.399,0.642367,1,23.4292,0,0,0,0
1653,1653,0,0,0,0,0,0,0,0,2.8026e-45,88.2,0.730718,0,88.203,0,0,0,0
1654,1654,0,0,0,0,0,0,0,0,7.14664e-13,48.2946,0.30351,1,48.3059,0,0,0,0
1655,1655,0,0,0,0,0,0,0,0,5.13397e-13,48.5046,0.696641,1,48.5199,0,0,0,0
1656,1656,0,0,0,0,0,0,0,0,4.25282e-24,63.4817,0,0.717467,63.4858,0,0,0,0
1657,1657,0,0,0,0,0,0,0,0,0.00355226,32.2111,0.734571,1,32.235,0,0,0,0
1658,1658,0,0,0,0,0,0,0,0,0.00363235,32.1867,1,0.733333,32.2106,0,0,0,0
1659,1659,0,0,0,0,0,0,0,0,59235.1,13.8,0.34641,1,13.8405,0,0,0,0
1660,1660,0,0,0,0,0,0,0,0,2.71781e+06,5.48125,0.282199,1,5.57887,0,0,0,0
1661,1661,0,0,0,0,0,0,0,0,2.96997e+06,5.2,0.357395,1,5.30733,0,0,0,0
1662,1662,0,0,0,0,0,0,0,0,2.23988e-08,41.3892,0.726744,0,41.3956,0,0,0,0
1663,1663,0,0,0,0,0,0,0,0,2.25117e-08,41.3859,0.370931,0,41.3876,0,0,0,0
1664,1664,0,0,0,0,0,0,0,0,3.32108e-43,85.7859,0.629069,1,85.794,0,0,0,0
1665,1665,0,0,0,0,0,0,0,0,27754.9,15,0.34641,0,15.004,0,0,0,0
1666,1666,0,0,0,0,0,0,0,0,28154.5,14.9892,0,0.273256,14.9917,0,0,0,0
1667,1667,0,0,0,0,0,0,0,0,460.873,20.5614,0.620425,1,20.595,0,0,0,0
1668,1668,0,0,0,0,0,0,0,0,2.80725e-32,73.4,0.730718,1,73.4105,0,0,0,0
1669,1669,0,0,0,0,0,0,0,0,6.61354e-31,71.7889,0,0.734571,71.7927,0,0,0,0
1670,1670,0,0,0,0,0,0,0,0,4.2861e-31,72,0.357395,1,72.0078,0,0,0,0
1671,1671,0,0,0,0,0,0,0,0,1.11723e-24,64.203,0,0.728058,64.2071,0,0,0,0
1672,1672,0,0,0,0,0,0,0,0,3.50613e-07,39.4,0,0.34641,39.4015,0,0,0,0
1673,1673,0,0,0,0,0,0,0,0,2.15783e-08,41.4,1,0.34641,41.4135,0,0,0,0
1674,1674,0,0,0,0,0,0,0,0,5374.32,17.4,1,0.34641,17.4322,0,0,0,0
1675,1675,0,0,0,0,0,0,0,0,4025.35,17.803,0.728058,0,17.8179,0,0,0,0
1676,1676,0,0,0,0,0,0,0,0,582.004,20.2813,0,0.281232,20.2832,0,0,0,0
1677,1677,0,0,0,0,0,0,0,0,8.33464e-40,82,1,0,82.0061,0,0,0,0
1678,1678,0,0,0,0,0,0,0,0,8.29487e-13,48.2,0,0.34641,48.2012,0,0,0,0
1679,1679,0,0,0,0,0,0,0,0,1180.11,19.4,0.352631,0,19.4032,0,0,0,0
1680,1680,0,0,0,0,0,0,0,0,2.9432e-17,54.5182,0,0.281688,54.5189,0,0,0,0
1681,1681,0,0,0,0,0,0,0,0,1.78876e-17,54.8,0,0.357395,54.8012,0,0,0,0
1682,1682,0,0,0,0,0,0,0,0,2.51207e-17,54.601,0.357633,0,54.6022,0,0,0,0
1683,1683,0,0,0,0,0,0,0,0,2.36398e-40,82.6107,0,0.273155,82.6112,0,0,0,0
1684,1684,0,0,0,0,0,0,0,0,1.06785e-40,83.0026,0.276431,0,83.0031,0,0,0,0
1685,1685,0,0,0,0,0,0,0,0,0.297738,28.2667,0.333333,1,28.2863,0,0,0,0
1686,1686,0,0,0,0,0,0,0,0,0.258282,28.4,0.5,0.5,28.4088,0,0,0,0
1687,1687,0,0,0,0,0,0,0,0,0.324213,28.1867,0,0.733333,28.1962,0,0,0,0
1688,1688,0,0,0,0,0,0,0,0,9.53944e-06,36.9333,1,0.333333,36.9483,0,0,0,0
1689,1689,0,0,0,0,0,0,0,0,8.69954e-06,37.0133,0.733333,0,37.0206,0,0,0,0
1690,1690,0,0,0,0,0,0,0,0,0.223273,28.5333,0,0.666667,28.5411,0,0,0,0
1691,1691,0,0,0,0,0,0,0,0,0.206059,28.6131,0.268911,1,28.6318,0,0,0,0
1692,1692,0,0,0,0,0,0,0,0,7.03452e-43,85.4,0,0.65359,85.4025,0,0,0,0
1693,1693,0,0,0,0,0,0,0,0,857.487,19.7974,0.276431,1,19.8246,0,0,0,0
1694,1694,0,0,0,0,0,0,0,0,4.36961e-13,48.6,0,0.65359,48.6044,0,0,0,0
1695,1695,0,0,0,0,0,0,0,0,2.78689e+06,5.4,1,0.65359,5.53057,0,0,0,0
1696,1696,0,0,0,0,0,0,0,0,1.38729e-43,86.2,0,0.65359,86.2025,0,0,0,0
1697,1697,0,0,0,0,0,0,0,0,9.10844e-44,86.4,0.642605,1,86.4082,0,0,0,0
1698,1698,0,0,0,0,0,0,0,0,1.69557e-43,86.1183,0.717467,1,86.1271,0,0,0,0
1699,1699,0,0,0,0,0,0,0,0,6.24852e-32,72.9897,1,0.356582,72.9974,0,0,0,0
1700,1700,0,0,0,0,0,0,0,0,0.136454,28.999,0.357633,1,29.0184,0,0,0,0
1701,1701,0,0,0,0,0,0,0,0,6.03412e-32,73.0028,0.274186,0,73.0033,0,0,0,0
1702,1702,0,0,0,0,0,0,0,0,7.42688e-43,85.4,0.364905,1,85.4066,0,0,0,0
1703,1703,0,0,0,0,0,0,0,0,4.96443e+06,3.38889,0,0.734571,3.46759,0,0,0,0
1704,1704,0,0,0,0,0,0,0,0,4.95029e+06,3.4,0.269282,1,3.55422,0,0,0,0
1705,1705,0,0,0,0,0,0,0,0,2.78786e+06,5.4,0,0.65359,5.43941,0,0,0,0
1706,1706,0,0,0,0,0,0,0,0,3.89194,25.8,1,0.269282,25.8208,0,0,0,0
1707,1707,0,0,0,0,0,0,0,0,3.91265,25.7889,0.734571,0,25.7994,0,0,0,0
1708,1708,0,0,0,0,0,0,0,0,3.18095e-43,85.8,0,0.34641,85.8007,0,0,0,0
1709,1709,0,0,0,0,0,0,0,0,4.94979e+06,3.4,1,0.34641,3.5609,0,0,0,0
1710,1710,0,0,0,0,0,0,0,0,4.9356e+06,3.41333,0.733333,0,3.49122,0,0,0,0
1711,1711,0,0,0,0,0,0,0,0,4.21803e-23,62.2,0.65359,0,62.2034,0,0,0,0
1712,1712,0,0,0,0,0,0,0,0,3.68711e-16,52.9882,0.273793,0,52.9889,0,0,0,0
1713,1713,0,0,0,0,0,0,0,0,4024.57,17.801,0.357633,0,17.8046,0,0,0,0
1714,1714,0,0,0,0,0,0,0,0,1.35352e-39,81.7573,0.621505,0,81.7597,0,0,0,0
1715,1715,0,0,0,0,0,0,0,0,2.24814e-15,51.8812,0.717765,1,51.8958,0,0,0,0
1716,1716,0,0,0,0,0,0,0,0,2.56316e-15,51.8,1,0.65359,51.8138,0,0,0,0
1717,1717,0,0,0,0,0,0,0,0,1.36055e-39,81.7573,0.621505,1,81.7658,0,0,0,0
1718,1718,0,0,0,0,0,0,0,0,4.92498e-24,63.3979,0.728684,0,63.4021,0,0,0,0
1719,1719,0,0,0,0,0,0,0,0,15.0398,24.4,0.357395,0,24.4026,0,0,0,0
1720,1720,0,0,0,0,0,0,0,0,18.1656,24.2,0,0.34641,24.2025,0,0,0,0
1721,1721,0,0,0,0,0,0,0,0,0,94.5573,0,0.621505,94.5593,0,0,0,0
1722,1722,0,0,0,0,0,0,0,0,1.30261e-39,81.7553,1,0.374992,81.7623,0,0,0,0
1723,1723,0,0,0,0,0,0,0,0,3.92948,25.7889,0.734571,1,25.8187,0,0,0,0
1724,1724,0,0,0,0,0,0,0,0,0,94.5614,0.620425,0,94.5634,0,0,0,0
1725,1725,0,0,0,0,0,0,0,0,0,94.6,1,0.269282,94.6057,0,0,0,0
1726,1726,0,0,0,0,0,0,0,0,13.127,24.5444,1,0.679016,24.5741,0,0,0,0
1727,1727,0,0,0,0,0,0,0,0,1.3625e-39,81.7553,0,0.374992,81.7562,0,0,0,0
1728,1728,0,0,0,0,0,0,0,0,21936.3,15.3617,1,0.379075,15.3989,0,0,0,0
1729,1729,0,0,0,0,0,0,0,0,655260,9.2,1,0.357395,9.26109,0,0,0,0
1730,1730,0,0,0,0,0,0,0,0,3.62376e-42,84.6383,0.379075,0,84.6391,0,0,0,0
1731,1731,0,0,0,0,0,0,0,0,3.75128e-42,84.6,0,0.269282,84.6004,0,0,0,0
1732,1732,0,0,0,0,0,0,0,0,1.4013e-43,86.2,1,0.65359,86.2083,0,0,0,0
1733,1733,0,0,0,0,0,0,0,0,4.52677e-24,63.4447,1,0.374992,63.4537,0,0,0,0
1734,1734,0,0,0,0,0,0,0,0,596.198,20.2427,0,0.621505,20.2522,0,0,0,0
1735,1735,0,0,0,0,0,0,0,0,2.14948e-08,41.4111,1,0.734571,41.4297,0,0,0,0
1736,1736,0,0,0,0,0,0,0,0,4.52516e+06,3.74444,0,0.672856,3.80441,0,0,0,0
1737,1737,0,0,0,0,0,0,0,0,0,95.0427,0.621505,0,95.0447,0,0,0,0
1738,1738,0,0,0,0,0,0,0,0,0,94.2026,0,0.728154,94.2054,0,0,0,0
1739,1739,0,0,0,0,0,0,0,0,0,94.5188,0.282199,1,94.5245,0,0,0,0
1740,1740,0,0,0,0,0,0,0,0,19.7442,24.1188,0.282199,0,24.1205,0,0,0,0
1741,1741,0,0,0,0,0,0,0,0,1.09956e-40,83.003,0,0.728058,83.0062,0,0,0,0
1742,1742,0,0,0,0,0,0,0,0,1.08403e-40,83.0026,0.276431,1,83.0091,0,0,0,0
1743,1743,0,0,0,0,0,0,0,0,1.29006e-32,73.8,0.269282,1,73.8073,0,0,0,0
1744,1744,0,0,0,0,0,0,0,0,1.19419e-32,73.8386,0,0.620425,73.8412,0,0,0,0
1745,1745,0,0,0,0,0,0,0,0,2.95123e-32,73.3573,0,0.621505,73.3599,0,0,0,0
1746,1746,0,0,0,0,0,0,0,0,1.05359e-19,57.8,1,0.269282,57.8093,0,0,0,0
1747,1747,0,0,0,0,0,0,0,0,1.12018e-19,57.7614,0.620425,0,57.7647,0,0,0,0
1748,1748,0,0,0,0,0,0,0,0,2.65312e-17,54.5573,0,0.621505,54.5608,0,0,0,0
1749,1749,0,0,0,0,0,0,0,0,2.79094e-26,66.2,0.34641,0,66.2009,0,0,0,0
1750,1750,0,0,0,0,0,0,0,0,38.5802,23.4,1,0.730718,23.4328,0,0,0,0
1751,1751,0,0,0,0,0,0,0,0,628.515,20.1859,0.370931,1,20.2141,0,0,0,0
1752,1752,0,0,0,0,0,0,0,0,4.36955e-13,48.6,1,0.65359,48.6147,0,0,0,0
1753,1753,0,0,0,0,0,0,0,0,18821.9,15.6,0,0.642605,15.6132,0,0,0,0
1754,1754,0,0,0,0,0,0,0,0,22708.7,15.3188,0,0.717801,15.3356,0,0,0,0
1755,1755,0,0,0,0,0,0,0,0,1.03839e-06,38.6,0,0.65359,38.6055,0,0,0,0
1756,1756,0,0,0,0,0,0,0,0,4.95051e+06,3.40113,1,0.720837,3.61764,0,0,0,0
1757,1757,0,0,0,0,0,0,0,0,2.41645e-26,66.2817,0,0.717467,66.2856,0,0,0,0
1758,1758,0,0,0,0,0,0,0,0,3.98748e-26,66,0,0.642605,66.0031,0,0,0,0
1759,1759,0,0,0,0,0,0,0,0,2.79909e-26,66.2,0.34641,1,66.2085,0,0,0,0
1760,1760,0,0,0,0,0,0,0,0,6.2823e-31,71.8,1,0.34641,71.8078,0,0,0,0
1761,1761,0,0,0,0,0,0,0,0,1.17788e-17,55.0386,1,0.620425,55.0512,0,0,0,0
1762,1762,0,0,0,0,0,0,0,0,3.00241e-28,68.6,0,0.269282,68.6005,0,0,0,0
1763,1763,0,0,0,0,0,0,0,0,2.80844e-28,68.6383,0.379075,0,68.6393,0,0,0,0
1764,1764,0,0,0,0,0,0,0,0,5.9303e-42,84.4,0.642605,0,84.4025,0,0,0,0
1765,1765,0,0,0,0,0,0,0,0,8.78054e-42,84.2,1,0.34641,84.2066,0,0,0,0
1766,1766,0,0,0,0,0,0,0,0,4.92271e-15,51.4,1,0.34641,51.4109,0,0,0,0
1767,1767,0,0,0,0,0,0,0,0,3.56275e-15,51.6,0.642605,0,51.604,0,0,0,0
1768,1768,0,0,0,0,0,0,0,0,1.90707e-36,78.2,0.34641,1,78.2072,0,0,0,0
1769,1769,0,0,0,0,0,0,0,0,2.80035e-36,78,0,0.642605,78.0026,0,0,0,0
1770,1770,0,0,0,0,0,0,0,0,1.06148e-41,84.1183,0.717467,0,84.1214,0,0,0,0
1771,1771,0,0,0,0,0,0,0,0,1.63397e-36,78.2817,0,0.717467,78.285,0,0,0,0
1772,1772,0,0,0,0,0,0,0,0,5.69299e-15,51.3183,0.717467,0,51.3233,0,0,0,0
1773,1773,0,0,0,0,0,0,0,0,28167.4,14.9859,0,0.629069,14.9991,0,0,0,0
1774,1774,0,0,0,0,0,0,0,0,2.58923e-20,58.6,1,0.65359,58.6122,0,0,0,0
1775,1775,0,0,0,0,0,0,0,0,4.91529e-15,51.4,0,0.34641,51.4012,0,0,0,0
1776,1776,0,0,0,0,0,0,0,0,1.91075e-36,78.2,0.34641,0,78.2008,0,0,0,0
1777,1777,0,0,0,0,0,0,0,0,8.62639e-42,84.2,0,0.34641,84.2007,0,0,0,0
1778,1778,0,0,0,0,0,0,0,0,0,94.5614,0.620425,1,94.5687,0,0,0,0
1779,1779,0,0,0,0,0,0,0,0,1.16521e-32,73.8386,1,0.620425,73.848,0,0,0,0
1780,1780,0,0,0,0,0,0,0,0,1.08048e-19,57.7614,0.620425,1,57.7734,0,0,0,0
1781,1781,0,0,0,0,0,0,0,0,0,98.9292,0.330959,0,98.9298,0,0,0,0
1782,1782,0,0,0,0,0,0,0,0,0,96.2002,0,0.728473,96.203,0,0,0,0
1783,1783,0,0,0,0,0,0,0,0,21466.1,15.4,0.34641,1,15.4363,0,0,0,0
1784,1784,0,0,0,0,0,0,0,0,3.99642e+06,4.19794,0.271316,1,4.32392,0,0,0,0
1785,1785,0,0,0,0,0,0,0,0,7.53129e-31,71.7187,0.281232,0,71.7192,0,0,0,0
1786,1786,0,0,0,0,0,0,0,0,4.2749e-31,72,0.357395,0,72.0009,0,0,0,0
1787,1787,0,0,0,0,0,0,0,0,1.65549e-36,78.2447,0,0.374992,78.2456,0,0,0,0
1788,1788,0,0,0,0,0,0,0,0,6.84189e-28,68.1553,0.374992,0,68.1563,0,0,0,0
1789,1789,0,0,0,0,0,0,0,0,9.83992e-42,84.1553,0.374992,0,84.1561,0,0,0,0
1790,1790,0,0,0,0,0,0,0,0,7.92089e-07,38.8,0.642605,1,38.8182,0,0,0,0
1791,1791,0,0,0,0,0,0,0,0,1.16767e-06,38.5188,0.717801,1,38.5385,0,0,0,0
1792,1792,0,0,0,0,0,0,0,0,3.54693e-08,41.0556,0.327144,1,41.0691,0,0,0,0
1793,1793,0,0,0,0,0,0,0,0,714994,9,0.65359,0,9.0237,0,0,0,0
1794,1794,0,0,0,0,0,0,0,0,307.185,21.0427,0.621505,1,21.0756,0,0,0,0
1795,1795,0,0,0,0,0,0,0,0,6.53176e-28,68.2,1,0.34641,68.2082,0,0,0,0
1796,1796,0,0,0,0,0,0,0,0,4.35644e-28,68.4,0.642605,0,68.403,0,0,0,0
1797,1797,0,0,0,0,0,0,0,0,2.15181e-08,41.4,0.65359,1,41.4172,0,0,0,0
1798,1798,0,0,0,0,0,0,0,0,2.42723e-26,66.2447,0,0.374992,66.2458,0,0,0,0
1799,1799,0,0,0,0,0,0,0,0,5.30826e-15,51.3553,0.374992,0,51.3567,0,0,0,0
1800,1800,0,0,0,0,0,0,0,0,1.42932e-43,86.1891,0,0.266224,86.1895,0,0,0,0
1801,1801,0,0,0,0,0,0,0,0,1.52742e-43,86.1553,0.374992,0,86.1561,0,0,0,0
1802,1802,0,0,0,0,0,0,0,0,7.59942e-28,68.1183,0.717467,0,68.1221,0,0,0,0
1803,1803,0,0,0,0,0,0,0,0,343700,10.5792,0,0.273527,10.5827,0,0,0,0
1804,1804,0,0,0,0,0,0,0,0,0,90.6,1,0.269282,90.6059,0,0,0,0
1805,1805,0,0,0,0,0,0,0,0,6.99319e-05,35.4,0.269282,0,35.401,0,0,0,0
1806,1806,0,0,0,0,0,0,0,0,0,92.6,1,0.269282,92.6058,0,0,0,0
1807,1807,0,0,0,0,0,0,0,0,2.05421e-07,39.8021,0.728684,0,39.8088,0,0,0,0
1808,1808,0,0,0,0,0,0,0,0,2.01824e-07,39.8,1,0.269282,39.8135,0,0,0,0
1809,1809,0,0,0,0,0,0,0,0,1.09123e-40,83,0.65359,1,83.0086,0,0,0,0
1810,1810,0,0,0,0,0,0,0,0,0,99.3753,0.332162,0,99.3759,0,0,0,0
1811,1811,0,0,0,0,0,0,0,0,2.90279e-12,47.3894,0.726335,1,47.4055,0,0,0,0
1812,1812,0,0,0,0,0,0,0,0,3.06922e-38,80.2556,1,0.327144,80.2625,0,0,0,0
1813,1813,0,0,0,0,0,0,0,0,8.37692e-13,48.2,1,0.730718,48.2159,0,0,0,0
1814,1814,0,0,0,0,0,0,0,0,4.87083e-24,63.4,0.34641,1,63.4088,0,0,0,0
1815,1815,0,0,0,0,0,0,0,0,0,97.8002,0.271527,0,97.8006,0,0,0,0
1816,1816,0,0,0,0,0,0,0,0,2.35587e-15,51.8383,0.379075,1,51.8493,0,0,0,0
1817,1817,0,0,0,0,0,0,0,0,3.44439e-42,84.6383,0.379075,1,84.6451,0,0,0,0
1818,1818,0,0,0,0,0,0,0,0,1.03709e-06,38.6,1,0.65359,38.6185,0,0,0,0
1819,1819,0,0,0,0,0,0,0,0,2.34368e-33,74.6667,0.333333,1,74.6741,0,0,0,0
1820,1820,0,0,0,0,0,0,0,0,4.63036e-19,56.9333,1,0.333333,56.9431,0,0,0,0
1821,1821,0,0,0,0,0,0,0,0,2.75218e-28,68.6383,0.379075,1,68.6466,0,0,0,0
1822,1822,0,0,0,0,0,0,0,0,2.55759e-17,54.601,0.357633,1,54.6113,0,0,0,0
1823,1823,0,0,0,0,0,0,0,0,6.7246e-10,43.8,0.269282,1,43.8122,0,0,0,0
1824,1824,0,0,0,0,0,0,0,0,1.13245e-24,64.201,0,0.357633,64.202,0,0,0,0
1825,1825,0,0,0,0,0,0,0,0,404627,10.2386,0.379575,1,10.2943,0,0,0,0
1826,1826,0,0,0,0,0,0,0,0,412201,10.2,0,0.730718,10.2261,0,0,0,0
1827,1827,0,0,0,0,0,0,0,0,7.42214e-38,79.7867,0.266667,0,79.7871,0,0,0,0
1828,1828,0,0,0,0,0,0,0,0,7.09996e-38,79.8,0.65359,0,79.8027,0,0,0,0
1829,1829,0,0,0,0,0,0,0,0,7.60639e-38,79.7867,1,0.733333,79.7963,0,0,0,0
1830,1830,0,0,0,0,0,0,0,0,7.40389e-38,79.8,1,0.34641,79.807,0,0,0,0
1831,1831,0,0,0,0,0,0,0,0,0,95.0386,0,0.620425,95.0406,0,0,0,0
1832,1832,0,0,0,0,0,0,0,0,10117.2,16.5187,0.718768,0,16.5343,0,0,0,0
1833,1833,0,0,0,0,0,0,0,0,6.32025e-31,71.8,0,0.34641,71.8008,0,0,0,0
1834,1834,0,0,0,0,0,0,0,0,3.0498e-12,47.3444,1,0.679016,47.3598,0,0,0,0
1835,1835,0,0,0,0,0,0,0,0,18.2473,24.2,0,0.740761,24.2113,0,0,0,0
1836,1836,0,0,0,0,0,0,0,0,6.59979e-07,38.9444,0,0.327144,38.9458,0,0,0,0
1837,1837,0,0,0,0,0,0,0,0,1.40926e-38,80.6,1,0.65359,80.6088,0,0,0,0
1838,1838,0,0,0,0,0,0,0,0,1.4392e-38,80.6111,0.734571,1,80.6207,0,0,0,0
1839,1839,0,0,0,0,0,0,0,0,5.28338e-20,58.2,0,0.34641,58.201,0,0,0,0
